Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-25 00:00:00-05:00,41.35840392526706,41.49626667408276,41.0367288526909,41.11944580078125,2734800,0.0,0.0
2022-11-28 00:00:00-05:00,41.11945210965511,41.68008539273391,41.101070173259686,41.496273040771484,6760100,0.0,0.0
2022-11-29 00:00:00-05:00,41.59736543873418,42.130431037855914,41.49627005482771,42.1120491027832,6897200,0.0,0.0
2022-11-30 00:00:00-05:00,42.13961854304623,42.810546875,41.53302873423494,42.810546875,11309500,0.0,0.0
2022-12-01 00:00:00-05:00,42.93922020848647,43.343612276766564,42.78297550769923,43.20574951171875,9115900,0.0,0.0
2022-12-02 00:00:00-05:00,42.98517561046726,43.80315251195981,42.98517561046726,43.77558135986328,7653700,0.0,0.0
2022-12-05 00:00:00-05:00,43.251704170066894,44.03291712108392,43.22412951469288,43.37118148803711,7451700,0.0,0.0
2022-12-06 00:00:00-05:00,43.36199410002607,43.55499916579575,42.23153134995196,42.470489501953125,7721500,0.0,0.0
2022-12-07 00:00:00-05:00,42.69106618968891,42.80135429000411,42.40615146571284,42.61753845214844,6189800,0.0,0.0
2022-12-08 00:00:00-05:00,42.61753773269505,43.187367171027546,42.4612965520524,43.06788635253906,5850400,0.0,0.0
2022-12-09 00:00:00-05:00,42.9943582090141,43.168984828072986,42.86568817770465,42.930023193359375,6183800,0.0,0.0
2022-12-12 00:00:00-05:00,43.04950575189031,43.196557723048095,42.57158596912861,43.159793853759766,5527600,0.0,0.0
2022-12-13 00:00:00-05:00,43.37118074876968,43.42632655258215,42.930024836256564,43.021934509277344,14083500,0.0,0.0
2022-12-14 00:00:00-05:00,43.23332308330889,43.67447901199625,42.97597949541118,43.3160400390625,8636300,0.0,0.0
2022-12-15 00:00:00-05:00,43.1873719349491,43.31604198167063,42.56240013144812,43.15060806274414,8019700,0.0,0.0
2022-12-16 00:00:00-05:00,43.04031469696783,43.05869312483051,42.20395248340483,42.79216384887695,15186000,0.0,0.0
2022-12-19 00:00:00-05:00,42.87488273184075,43.16898667484281,42.2315290417754,42.626731872558594,7887600,0.0,0.0
2022-12-20 00:00:00-05:00,42.78297220730312,42.828925290108856,42.35100902173459,42.6818733215332,8395300,0.0,0.0
2022-12-21 00:00:00-05:00,42.785061894287786,42.925769223185554,42.58806948677471,42.766300201416016,8372400,0.94,0.0
2022-12-22 00:00:00-05:00,42.74753808151533,42.953913122616214,42.42859646273532,42.94453048706055,6709700,0.0,0.0
2022-12-23 00:00:00-05:00,42.94452964591928,43.376041412353516,42.691252167281874,43.376041412353516,6759700,0.0,0.0
2022-12-27 00:00:00-05:00,43.479227997311746,43.66684135346614,43.33852066401631,43.60117721557617,7957200,0.0,0.0
2022-12-28 00:00:00-05:00,43.75126747945667,43.891978392126866,43.00081762821234,43.010196685791016,5848000,0.0,0.0
2022-12-29 00:00:00-05:00,43.05710169587148,43.300996549877084,42.935152479655144,43.02895736694336,4270300,0.0,0.0
2022-12-30 00:00:00-05:00,43.01957901469304,43.14152823290817,42.60682891563479,42.878868103027344,5025200,0.0,0.0
2023-01-03 00:00:00-05:00,42.89763023297756,43.03834114607505,42.45673937847079,42.70063781738281,5127800,0.0,0.0
2023-01-04 00:00:00-05:00,42.60682931394705,43.047720168089285,42.391075204889226,42.597450256347656,7907300,0.0,0.0
2023-01-05 00:00:00-05:00,42.53178432930373,42.68187429357262,42.203463650723975,42.5599250793457,7648300,0.0,0.0
2023-01-06 00:00:00-05:00,43.11338365304695,43.84507537965977,43.000817071424635,43.573036193847656,7031300,0.0,0.0
2023-01-09 00:00:00-05:00,43.57303577116072,43.71374310221688,43.085242484293126,43.132144927978516,6881200,0.0,0.0
2023-01-10 00:00:00-05:00,43.52613486050158,43.657463138816986,43.00081816881276,43.14152908325195,6962900,0.0,0.0
2023-01-11 00:00:00-05:00,43.319755144934696,43.56364998149775,42.65373118890982,42.982051849365234,6740400,0.0,0.0
2023-01-12 00:00:00-05:00,43.05709765030003,43.085238398157024,42.54116008341025,42.58806610107422,5671500,0.0,0.0
2023-01-13 00:00:00-05:00,42.50364771662938,42.8225893690504,42.34417510120519,42.7944450378418,6283500,0.0,0.0
2023-01-17 00:00:00-05:00,42.93514937281356,43.18842684427675,42.24098109045963,42.36293029785156,7214400,0.0,0.0
2023-01-18 00:00:00-05:00,42.35355177397842,42.40045421481864,40.70255866035861,41.284156799316406,13300700,0.0,0.0
2023-01-19 00:00:00-05:00,41.424872703430374,42.15656088850399,41.3873493148555,41.78133773803711,8093500,0.0,0.0
2023-01-20 00:00:00-05:00,41.88452338162682,42.22222312831449,41.66876569624905,42.156558990478516,8401500,0.0,0.0
2023-01-23 00:00:00-05:00,42.24098220652985,42.531783069247304,41.98770472837469,42.034610748291016,7585300,0.0,0.0
2023-01-24 00:00:00-05:00,40.0740617890735,43.085243857853165,40.0740617890735,42.0064697265625,4989500,0.0,0.0
2023-01-25 00:00:00-05:00,41.978323193070544,44.079586084952105,41.650002543601566,42.14717483520508,8034400,0.0,0.0
2023-01-26 00:00:00-05:00,41.99708766220802,42.02522841161629,41.387345183231304,41.546817779541016,9449100,0.0,0.0
2023-01-27 00:00:00-05:00,41.62186296164747,41.79071462302755,41.32168302551113,41.40610885620117,9247000,0.0,0.0
2023-01-30 00:00:00-05:00,41.46239431563495,42.062754193402625,41.415491871139444,41.743812561035156,6868500,0.0,0.0
2023-01-31 00:00:00-05:00,41.88452214566777,42.25974526816853,41.612482966416486,42.2503662109375,7584900,0.0,0.0
2023-02-01 00:00:00-05:00,43.19781183551886,44.736234989006874,42.69125682300141,44.59552764892578,14734800,0.0,0.0
2023-02-02 00:00:00-05:00,44.42667323400983,44.56738056539994,43.741887534982176,44.060829162597656,9920800,0.0,0.0
2023-02-03 00:00:00-05:00,44.08896913315457,44.154633268993614,43.5542734107926,44.00454330444336,10245900,0.0,0.0
2023-02-06 00:00:00-05:00,44.09834744950312,44.30472248920265,43.94825748747446,44.05144500732422,5911500,0.0,0.0
2023-02-07 00:00:00-05:00,43.7981693940653,43.910739554209755,43.38542287548365,43.67622375488281,6920800,0.0,0.0
2023-02-08 00:00:00-05:00,43.46046887367578,43.67622297579674,43.376043044286966,43.619937896728516,5736500,0.0,0.0
2023-02-09 00:00:00-05:00,43.72312867193831,43.81693356560363,43.20719459992448,43.460472106933594,5838900,0.0,0.0
2023-02-10 00:00:00-05:00,43.61993766313301,44.3703874878886,43.516750141274045,44.31410598754883,6899100,0.0,0.0
2023-02-13 00:00:00-05:00,44.482954565205446,44.95198615823424,44.38914967797052,44.886322021484375,5370800,0.0,0.0
2023-02-14 00:00:00-05:00,44.88632210645393,44.91446643541935,44.3610090114606,44.473575592041016,6397500,0.0,0.0
2023-02-15 00:00:00-05:00,44.257816784050725,44.70808663693992,44.257816784050725,44.698707580566406,4893300,0.0,0.0
2023-02-16 00:00:00-05:00,44.46419906616211,44.68933224014051,44.13587478467163,44.46419906616211,5422300,0.0,0.0
2023-02-17 00:00:00-05:00,44.55800141287436,45.13022052988276,44.33286467333298,45.09269714355469,7825200,0.0,0.0
2023-02-21 00:00:00-05:00,45.017654232963615,45.092697427665506,43.88259504916374,44.50171661376953,8236200,0.0,0.0
2023-02-22 00:00:00-05:00,44.464197203514466,44.99889294234835,44.11711124232767,44.220298767089844,6908300,0.0,0.0
2023-02-23 00:00:00-05:00,44.27658170943534,44.745613287758964,44.16401513259722,44.567378997802734,6284600,0.0,0.0
2023-02-24 00:00:00-05:00,44.32348656307813,44.45481483960557,44.0420683164583,44.24843978881836,5704900,0.0,0.0
2023-02-27 00:00:00-05:00,44.36100661185139,44.46419412947969,43.591795125710995,43.6574592590332,9168800,0.0,0.0
2023-02-28 00:00:00-05:00,43.619935831254814,43.873213307428166,43.16028332003054,43.55427169799805,8018500,0.0,0.0
2023-03-01 00:00:00-05:00,43.42294279706551,43.56365011837702,43.075856865291435,43.2916145324707,8102200,0.0,0.0
2023-03-02 00:00:00-05:00,43.16967000403885,43.648080673839004,43.05710341910244,43.58241653442383,7355100,0.0,0.0
2023-03-03 00:00:00-05:00,43.52613328069151,43.81693057828459,43.300996541445734,43.64807891845703,5755400,0.0,0.0
2023-03-06 00:00:00-05:00,43.63869985284145,44.30472385624241,43.573035716079495,44.2672004699707,7112300,0.0,0.0
2023-03-07 00:00:00-05:00,44.33286358770117,44.36100791597156,43.37604230875557,43.666839599609375,7032200,0.0,0.0
2023-03-08 00:00:00-05:00,43.751265778992824,43.96701987918824,43.68560164321279,43.9013557434082,5304700,0.0,0.0
2023-03-09 00:00:00-05:00,44.17339821804537,44.48295722718715,43.81693318405207,43.84507751464844,6671700,0.0,0.0
2023-03-10 00:00:00-05:00,43.86383278791796,44.33286437861969,43.62931699256709,43.72312545776367,7987400,0.0,0.0
