Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-25 00:00:00-05:00,158.3761986713329,158.82178958696335,156.53574722898472,158.2599639892578,1883000,0.0,0.0
2022-11-28 00:00:00-05:00,157.70781979606585,161.6599615759834,157.70781979606585,160.18759155273438,4624100,0.0,0.0
2022-11-29 00:00:00-05:00,159.27704384730606,161.7374529600144,156.4485533218202,161.15625,5231700,0.0,0.0
2022-11-30 00:00:00-05:00,160.68162541094586,161.9893099831389,157.64002792561587,161.83433532714844,11376700,0.0,0.0
2022-12-01 00:00:00-05:00,161.25312112080303,162.18302811452867,157.9402997420207,159.85824584960938,4989200,0.0,0.0
2022-12-02 00:00:00-05:00,158.19213459983507,159.69356314101088,157.35908497432231,159.0155029296875,3442900,0.0,0.0
2022-12-05 00:00:00-05:00,157.78532262565523,157.78532262565523,149.9391560033831,150.07476806640625,6233200,0.0,0.0
2022-12-06 00:00:00-05:00,150.9368832186178,151.76991814659354,148.47647405998228,150.19100952148438,4721800,0.0,0.0
2022-12-07 00:00:00-05:00,148.6895747813173,150.8109463238759,148.58302140034755,148.94142150878906,3685200,0.0,0.0
2022-12-08 00:00:00-05:00,149.21263384874212,150.3944022424972,148.3699029442428,149.3773193359375,3107100,0.0,0.0
2022-12-09 00:00:00-05:00,148.602389653029,149.87133406994872,147.3528078273846,147.50779724121094,2905900,0.0,0.0
2022-12-12 00:00:00-05:00,145.78359557608005,145.9579475990219,143.7784586286154,145.3283233642578,4433800,0.0,0.0
2022-12-13 00:00:00-05:00,148.39896652184993,149.27077090281153,145.0086506395203,146.14198303222656,4178900,0.0,0.0
2022-12-14 00:00:00-05:00,145.78360117840157,149.80354174383598,145.4348823385114,147.73060607910156,3749100,0.0,0.0
2022-12-15 00:00:00-05:00,145.16365764726638,145.29926970776938,140.7659395875779,142.9744873046875,5415500,0.0,0.0
2022-12-16 00:00:00-05:00,141.47304537951467,143.03259132028808,140.9887145256174,141.86050415039062,8367000,0.0,0.0
2022-12-19 00:00:00-05:00,142.00583049766033,142.39328931825648,139.0610902509458,140.11692810058594,4186700,0.0,0.0
2022-12-20 00:00:00-05:00,138.42175045799638,139.44854427155198,137.98585565088,138.7607879638672,3175400,0.0,0.0
2022-12-21 00:00:00-05:00,137.80180616849648,139.67133090892193,137.5209007829426,137.84056091308594,3510200,0.0,0.0
2022-12-22 00:00:00-05:00,137.06562720151337,137.26905265700975,135.30265585589223,136.9203338623047,3846500,0.0,0.0
