Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-25 00:00:00-05:00,530.1454120953333,531.832647600379,529.063638079999,529.649169921875,744200,0.0,0.0
2022-11-28 00:00:00-05:00,526.900005505849,532.2197068250003,524.9646490021075,526.9297485351562,1684300,0.0,0.0
2022-11-29 00:00:00-05:00,527.0488207203801,529.708671273547,524.0316903712129,524.9844970703125,1685700,0.0,0.0
2022-11-30 00:00:00-05:00,523.4460434282012,538.5020717290344,518.2156931044026,535.1970825195312,3601800,0.0,0.0
2022-12-01 00:00:00-05:00,515.2383091540561,515.2383091540561,491.94470164243353,500.0731201171875,6970400,0.0,0.0
2022-12-02 00:00:00-05:00,494.7732656306228,495.2198956838871,488.4114375906259,490.8132629394531,3632100,0.0,0.0
2022-12-05 00:00:00-05:00,488.79850167473217,488.9970106434906,481.08690982110386,484.98736572265625,2455300,0.0,0.0
2022-12-06 00:00:00-05:00,486.97236330944673,487.77627319091107,473.5837594362465,477.54376220703125,2995900,0.0,0.0
2022-12-07 00:00:00-05:00,475.4892966380061,482.8833167414179,475.27094888186167,478.34765625,2072600,0.0,0.0
2022-12-08 00:00:00-05:00,479.2706762696668,479.6974372618338,469.9413296375678,477.80181884765625,2901000,0.0,0.0
2022-12-09 00:00:00-05:00,471.52931157012216,486.40664199498787,466.9638775912885,479.3897705078125,4211100,0.0,0.0
2022-12-12 00:00:00-05:00,479.10196083923506,484.15370233167977,477.05744558809135,484.0147399902344,2276400,0.0,0.0
2022-12-13 00:00:00-05:00,493.30441095566266,494.22741409672244,477.93080836559545,484.5308532714844,2626700,0.0,0.0
2022-12-14 00:00:00-05:00,485.1858795831018,487.9946272247882,477.4246750686418,479.8860168457031,2145000,0.0,0.0
2022-12-15 00:00:00-05:00,471.7674892974808,473.1172837118627,459.6790376448022,460.42340087890625,3437700,0.0,0.0
2022-12-16 00:00:00-05:00,457.79332863169816,461.2967970812203,453.4462424497751,457.9819030761719,4909200,0.0,0.0
2022-12-19 00:00:00-05:00,457.4558724568831,459.9271486477438,451.9376319371129,455.1830749511719,1939200,0.0,0.0
2022-12-20 00:00:00-05:00,453.1286409665627,456.79091054860845,449.12893034862725,454.3791809082031,1993700,0.0,0.0
2022-12-21 00:00:00-05:00,455.9274296937876,460.20503448282807,452.7713369781635,458.5872802734375,1462400,0.0,0.0
2022-12-22 00:00:00-05:00,455.2029350522978,456.9397826418375,449.9824880362982,455.2624816894531,1906100,0.0,0.0
2022-12-23 00:00:00-05:00,454.08140229924203,459.69886702564696,451.3818438139064,459.1728515625,1229500,0.0,0.0
2022-12-27 00:00:00-05:00,460.9096978799163,461.20746133962774,453.6744789304283,455.0540466308594,1230800,0.0,0.0
2022-12-28 00:00:00-05:00,454.10127091503597,456.999308082909,449.39687478043163,449.58544921875,1324100,0.0,0.0
2022-12-29 00:00:00-05:00,452.20564709998916,455.550314497571,450.051942743849,453.098876953125,1465000,0.0,0.0
2022-12-30 00:00:00-05:00,451.2329897483788,453.267600776038,447.3623069604412,453.069091796875,1803200,0.0,0.0
2023-01-03 00:00:00-05:00,454.5578182139878,455.35179355409633,444.53372053197467,449.873291015625,1978100,0.0,0.0
2023-01-04 00:00:00-05:00,453.74396701440736,456.05647240505084,449.18846769181766,453.1286315917969,2097300,0.0,0.0
2023-01-05 00:00:00-05:00,451.123831405402,452.999611020794,446.24079522297495,446.8065185546875,2169300,0.0,0.0
