Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-25 00:00:00-05:00,105.10429125945369,105.61148551546455,104.8267683587623,105.50621795654297,181600,0.0,0.0
2022-11-28 00:00:00-05:00,104.66408139122126,105.16170386179182,102.53960134534739,103.03722381591797,289900,0.0,0.0
2022-11-29 00:00:00-05:00,103.2477581110357,105.573201480559,103.03722300168553,105.32438659667969,409100,0.0,0.0
2022-11-30 00:00:00-05:00,105.15213351900225,106.72156780278432,104.19516103859266,106.31964111328125,616900,0.0,0.0
2022-12-01 00:00:00-05:00,107.00866565488433,107.50628814702722,103.14249584273128,104.32913970947266,596700,0.0,0.0
2022-12-02 00:00:00-05:00,103.23818190478433,105.21911451952205,102.90324301845094,104.73106384277344,902700,0.0,0.0
2022-12-05 00:00:00-05:00,104.1856015009272,104.29086906284344,101.6209148400171,102.40563201904297,491300,0.0,0.0
2022-12-06 00:00:00-05:00,102.73099066841125,103.17119711765335,101.58262665309448,102.1376724243164,446800,0.0,0.0
2022-12-07 00:00:00-05:00,101.90800333277564,103.15207055024928,101.59220794469046,102.57788848876953,405900,0.0,0.0
2022-12-08 00:00:00-05:00,102.89367338858379,103.94634891196873,102.13767158705504,103.07550048828125,372700,0.0,0.0
2022-12-09 00:00:00-05:00,103.01809692382812,103.33389961899539,102.1855281732384,103.01809692382812,333600,0.0,0.0
2022-12-12 00:00:00-05:00,103.41045187448226,103.41045187448226,101.55393008402504,103.01809692382812,482300,0.0,0.0
2022-12-13 00:00:00-05:00,106.40577073760721,106.40577073760721,102.68314843222066,103.87936401367188,731600,0.0,0.0
2022-12-14 00:00:00-05:00,103.67839419213963,105.14256820837346,103.0372243876726,104.0994644165039,658000,0.0,0.0
2022-12-15 00:00:00-05:00,102.23336839772941,102.76927063238519,99.8122292718619,99.99404907226562,829700,0.0,0.0
2022-12-16 00:00:00-05:00,98.25236087546931,98.98923375949327,96.1565961494282,98.1183853149414,1345000,0.0,0.0
2022-12-19 00:00:00-05:00,97.79301930387632,98.17580245199062,96.18530525798641,96.9891586303711,497700,0.0,0.0
2022-12-20 00:00:00-05:00,96.56809824244125,96.87432914964455,95.22833528550652,96.53938293457031,410200,0.0,0.0
2022-12-21 00:00:00-05:00,97.42935974325731,98.78826612850047,97.03700484764214,97.38151550292969,306800,0.0,0.0
2022-12-22 00:00:00-05:00,96.80733911651704,97.0465822353683,94.76898307118702,96.89346313476562,412900,0.0,0.0
2022-12-23 00:00:00-05:00,96.65422194635597,97.97484136038787,96.10874791652533,97.93656158447266,386700,0.0,0.0
2022-12-27 00:00:00-05:00,97.97483486853905,98.42461307933952,97.41022463872243,98.10881042480469,233500,0.0,0.0
2022-12-28 00:00:00-05:00,98.26193376723978,98.46289711032806,96.32885258530456,96.33841705322266,346900,0.0,0.0
2022-12-29 00:00:00-05:00,97.14228505715371,98.18538162634228,96.84561860353332,97.83130645751953,368900,0.0,0.0
2022-12-30 00:00:00-05:00,97.52179023423734,98.14079137570229,96.6706581304163,97.72489929199219,409200,1.08,0.0
2023-01-03 00:00:00-05:00,98.4116089973344,99.53355324137354,97.2993387220407,99.29175567626953,635900,0.0,0.0
2023-01-04 00:00:00-05:00,99.95910462360493,102.1546304863728,99.95910462360493,101.61299896240234,491600,0.0,0.0
2023-01-05 00:00:00-05:00,100.52975815086498,101.24547687829953,98.70176914678785,99.34978485107422,444100,0.0,0.0
2023-01-06 00:00:00-05:00,100.37500151898546,101.4292427134243,100.11386340203919,100.81990814208984,363900,0.0,0.0
2023-01-09 00:00:00-05:00,100.97466540618117,101.54530412206866,99.49486547750904,99.52388000488281,324000,0.0,0.0
2023-01-10 00:00:00-05:00,98.96290430211837,99.01126676537757,96.85442929993742,98.48898315429688,455000,0.0,0.0
2023-01-11 00:00:00-05:00,99.04995749339074,103.73115478265133,98.93389200639731,103.55706024169922,597700,0.0,0.0
2023-01-12 00:00:00-05:00,104.02131549783913,106.284537166093,103.3442778878519,105.99437713623047,648100,0.0,0.0
2023-01-13 00:00:00-05:00,104.78539559210176,105.89766593448682,104.06000285303453,105.5688247680664,382400,0.0,0.0
2023-01-17 00:00:00-05:00,105.53012675061547,107.38713022414056,105.53012675061547,107.22270965576172,483300,0.0,0.0
2023-01-18 00:00:00-05:00,107.83204432662463,107.91909529061984,104.8337558767284,104.94014739990234,503300,0.0,0.0
2023-01-19 00:00:00-05:00,104.25343644020204,105.69454782592574,102.9767456236458,103.02510070800781,501500,0.0,0.0
2023-01-20 00:00:00-05:00,103.08313351229937,104.2050703096324,101.99020386130202,104.11802673339844,650000,0.0,0.0
2023-01-23 00:00:00-05:00,104.23409069880785,106.03306516626874,103.68279254775216,105.81061553955078,288000,0.0,0.0
2023-01-24 00:00:00-05:00,105.7719223094719,106.87451856223132,105.46242173640043,106.66173553466797,380600,0.0,0.0
2023-01-25 00:00:00-05:00,106.04274278186203,106.85518646240234,105.0852264611148,106.85518646240234,390900,0.0,0.0
2023-01-26 00:00:00-05:00,107.79334625084367,107.79334625084367,105.93634281348851,106.63272094726562,405200,0.0,0.0
2023-01-27 00:00:00-05:00,106.62304313093297,108.1512053827835,106.55534011365226,107.72563934326172,660200,0.0,0.0
2023-01-30 00:00:00-05:00,107.71598344748793,107.82237496792996,106.25552406793686,106.3619155883789,468700,0.0,0.0
2023-01-31 00:00:00-05:00,106.33289858156283,108.30596757956174,105.28833133925586,107.8707275390625,2776400,0.0,0.0
2023-02-01 00:00:00-05:00,107.64827968156195,108.86693410519239,105.51078269765016,108.36399841308594,809300,0.0,0.0
2023-02-02 00:00:00-05:00,109.4472458141515,111.30424921428165,109.12807127938912,110.3370590209961,655700,0.0,0.0
2023-02-03 00:00:00-05:00,109.20545993450709,109.95019321611898,107.72565258223827,109.33119201660156,630100,0.0,0.0
2023-02-06 00:00:00-05:00,108.32530863172533,108.80890375954554,106.81649419423064,107.9867935180664,367500,0.0,0.0
2023-02-07 00:00:00-05:00,107.31943207427234,107.88040420498983,105.66553758880626,106.44895935058594,1177700,0.0,0.0
2023-02-08 00:00:00-05:00,106.45863056219112,106.69075415613673,104.65965610619156,105.60750579833984,545800,0.0,0.0
2023-02-09 00:00:00-05:00,108.36399442378578,108.76053858158512,104.86276312925497,105.06587219238281,978100,0.0,0.0
2023-02-10 00:00:00-05:00,104.53392656125838,106.74879317370664,104.37917257549681,106.3619155883789,511800,0.0,0.0
2023-02-13 00:00:00-05:00,106.68108981126959,108.51874542236328,106.1974946759131,108.51874542236328,514900,0.0,0.0
2023-02-14 00:00:00-05:00,108.19957914263529,108.8862833550739,106.1781476228832,106.50699615478516,445700,0.0,0.0
2023-02-15 00:00:00-05:00,105.42373951834769,106.46830678180133,105.22063044696661,106.28453826904297,390700,0.0,0.0
2023-02-16 00:00:00-05:00,104.72735360015842,106.55534248651996,104.69833907483135,106.21682739257812,385800,0.0,0.0
2023-02-17 00:00:00-05:00,106.25552863899982,106.25552863899982,104.54359764847784,105.51078796386719,409700,0.0,0.0
2023-02-21 00:00:00-05:00,104.61129854597118,105.44307535285246,102.48347561807421,102.7059326171875,370200,0.0,0.0
2023-02-22 00:00:00-05:00,103.22822330023244,103.88591299515507,101.97087296670863,102.5802001953125,297800,0.0,0.0
2023-02-23 00:00:00-05:00,103.1991979636978,104.37917126353179,102.37708771713224,103.76984405517578,379300,0.0,0.0
2023-02-24 00:00:00-05:00,102.56086275473369,103.8568942458285,102.32873914331364,103.50870513916016,336400,0.0,0.0
2023-02-27 00:00:00-05:00,104.64998143499119,105.58815715219623,102.83166643298489,103.21854400634766,447000,0.0,0.0
2023-02-28 00:00:00-05:00,103.29592111833502,104.58227853609606,103.17985563246688,103.27657318115234,697100,0.0,0.0
