Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-25 00:00:00-05:00,61.26800391346452,61.65075099327338,61.05749630470166,61.459381103515625,625900,0.0,0.0
2022-11-28 00:00:00-05:00,60.894828963578334,61.23930061355305,60.45467236645364,60.65561294555664,2610500,0.0,0.0
2022-11-29 00:00:00-05:00,60.41639665024585,60.96180887682033,59.88055510843051,60.77043533325195,2218000,0.0,0.0
2022-11-30 00:00:00-05:00,60.6556152492011,63.841974482335466,60.416399222094206,63.78456497192383,5860700,0.0,0.0
2022-12-01 00:00:00-05:00,64.11946209263687,64.20557635307402,62.62674920908586,62.693729400634766,2779900,0.0,0.0
2022-12-02 00:00:00-05:00,61.9282459183597,62.67459875070274,61.74643940268351,62.550209045410156,1658800,0.0,0.0
2022-12-05 00:00:00-05:00,61.96652153248639,62.60761873126874,61.899541337095606,62.31099319458008,1251300,0.0,0.0
2022-12-06 00:00:00-05:00,62.23443842541623,63.21043654016861,62.19616298754254,63.17216110229492,1816100,0.0,0.0
2022-12-07 00:00:00-05:00,63.095621292144976,63.57405334367706,62.41624865500467,62.550209045410156,1758800,0.0,0.0
2022-12-08 00:00:00-05:00,62.578914642333984,62.80855998607657,62.377974054022495,62.578914642333984,1807000,0.0,0.0
2022-12-09 00:00:00-05:00,62.569344109674105,63.79412901301312,62.47365915790584,62.952091217041016,1493500,0.0,0.0
2022-12-12 00:00:00-05:00,63.43051841311902,64.73185409822008,62.904240268301194,64.51177215576172,1911200,0.0,0.0
2022-12-13 00:00:00-05:00,65.53561860944224,66.07146745692371,63.94722803729513,64.94236755371094,1685800,0.0,0.0
2022-12-14 00:00:00-05:00,65.09547069899818,65.98535470167221,64.48307819181333,64.73186492919922,1670400,0.0,0.0
2022-12-15 00:00:00-05:00,64.26299527393057,64.36824360671758,63.15302943427808,63.85154342651367,1854200,0.0,0.0
2022-12-16 00:00:00-05:00,63.21043195577367,63.39223844741466,61.57419543188308,62.29184341430664,4609200,0.0,0.0
2022-12-19 00:00:00-05:00,62.196165368631924,62.94251818500853,61.56463156997874,62.148319244384766,1396200,0.0,0.0
2022-12-20 00:00:00-05:00,62.23444255144002,62.29185206191003,61.4211095185084,62.08134078979492,1261100,0.0,0.0
2022-12-21 00:00:00-05:00,62.41624793109564,62.73200753322135,61.97608402453268,62.40667724609375,1361800,0.0,0.0
2022-12-22 00:00:00-05:00,61.976085388916545,62.0909117105861,60.63647782076069,61.717735290527344,1595600,0.0,0.0
2022-12-23 00:00:00-05:00,61.65075628974237,62.43538458562661,61.459386383543865,62.368404388427734,1000100,0.0,0.0
2022-12-27 00:00:00-05:00,62.578915630992704,63.23914691722009,62.13875900674312,62.980796813964844,1058200,0.0,0.0
2022-12-28 00:00:00-05:00,63.11475611741052,63.31569670542353,62.08134112166321,62.215301513671875,1192800,0.0,0.0
2022-12-29 00:00:00-05:00,62.35854403886399,62.823115051286315,62.17465026959807,62.32950973510742,1418200,0.738,0.0
2022-12-30 00:00:00-05:00,62.37790200103294,62.44565117575135,60.70352637551818,61.574588775634766,1532100,0.0,0.0
2023-01-03 00:00:00-05:00,61.952047535798314,62.30047394075219,60.84869602276013,62.21336364746094,1769800,0.0,0.0
2023-01-04 00:00:00-05:00,62.71665406426579,64.83623956671971,62.50372598089003,64.25553131103516,3094500,0.0,0.0
2023-01-05 00:00:00-05:00,63.79096351538629,63.99421102246481,62.26175954696054,62.80375289916992,1738100,0.0,0.0
